t_s,pwm,power_w,t_sense_c,t_die_c,rpm
335.200,59.6078,400.0000,94.5000,96.7897,8503.53
335.300,59.6078,400.0000,94.6250,96.8111,8532.71
335.400,59.6078,400.0000,94.7500,96.8321,8559.94
335.500,59.6078,400.0000,94.6250,96.8528,8585.36
335.600,59.6078,400.0000,94.8125,96.8731,8609.08
335.700,59.6078,400.0000,94.7500,96.8931,8631.22
335.800,59.6078,400.0000,94.8125,96.9128,8651.88
335.900,59.6078,400.0000,94.8750,96.9322,8671.17
336.000,59.6078,400.0000,95.0000,96.9514,8689.17
336.100,61.5686,400.0000,94.9375,96.9701,8725.58
336.200,61.5686,400.0000,95.0625,96.9883,8759.56
336.300,61.5686,400.0000,95.0625,97.0061,8791.27
336.400,61.5686,400.0000,95.1250,97.0235,8820.88
336.500,61.5686,400.0000,95.1875,97.0405,8848.50
336.600,61.5686,400.0000,95.1875,97.0572,8874.29
336.700,61.5686,400.0000,95.2500,97.0736,8898.36
336.800,61.5686,400.0000,95.1875,97.0896,8920.82
336.900,61.5686,400.0000,95.3125,97.1054,8941.78
337.000,61.5686,400.0000,95.3750,97.1209,8961.35
337.100,63.1373,400.0000,95.4375,97.1359,8995.30
337.200,63.1373,400.0000,95.5000,97.1505,9026.99
337.300,63.1373,400.0000,95.4375,97.1648,9056.56
337.400,63.1373,400.0000,95.5625,97.1786,9084.16
337.500,63.1373,400.0000,95.5625,97.1921,9109.92
337.600,63.1373,400.0000,95.5000,97.2054,9133.97
337.700,63.1373,400.0000,95.6250,97.2183,9156.41
337.800,63.1373,400.0000,95.6875,97.2309,9177.35
337.900,63.1373,400.0000,95.7500,97.2433,9196.90
338.000,63.1373,400.0000,95.7500,97.2554,9215.15
338.100,64.7059,400.0000,95.7500,97.2671,9247.86
338.200,64.7059,400.0000,95.7500,97.2784,9278.40
338.300,64.7059,400.0000,95.8750,97.2893,9306.90
338.400,64.7059,400.0000,95.8750,97.2999,9333.50
338.500,64.7059,400.0000,95.8125,97.3102,9358.32
338.600,64.7059,400.0000,95.9375,97.3201,9381.49
338.700,64.7059,400.0000,95.9375,97.3298,9403.12
338.800,64.7059,400.0000,96.0000,97.3393,9423.30
338.900,64.7059,400.0000,96.0625,97.3484,9442.14
339.000,64.7059,400.0000,96.0625,97.3574,9459.72
339.100,66.2745,400.0000,96.0625,97.3659,9491.82
339.200,66.2745,400.0000,96.1250,97.3741,9521.78
339.300,66.2745,400.0000,96.0625,97.3819,9549.74
339.400,66.2745,400.0000,96.1875,97.3894,9575.83
339.500,66.2745,400.0000,96.1250,97.3966,9600.19
339.600,66.2745,400.0000,96.2500,97.4035,9622.92
339.700,66.2745,400.0000,96.2500,97.4101,9644.14
339.800,66.2745,400.0000,96.3750,97.4165,9663.94
339.900,66.2745,400.0000,96.3125,97.4227,9682.42
340.000,66.2745,400.0000,96.3750,97.4286,9699.67
340.100,67.8431,400.0000,96.3750,97.4341,9731.46
340.200,67.8431,400.0000,96.3750,97.4393,9761.13
340.300,67.8431,400.0000,96.3125,97.4441,9788.82
340.400,67.8431,400.0000,96.4375,97.4486,9814.66
340.500,67.8431,400.0000,96.5625,97.4528,9838.78
340.600,67.8431,400.0000,96.5000,97.4568,9861.29
340.700,67.8431,400.0000,96.5625,97.4605,9882.31
340.800,67.8431,400.0000,96.6875,97.4639,9901.92
340.900,67.8431,400.0000,96.5000,97.4671,9920.22
341.000,67.8431,400.0000,96.5000,97.4701,9937.30
341.100,69.0196,400.0000,96.6875,97.4728,9965.01
341.200,69.0196,400.0000,96.5625,97.4751,9990.88
341.300,69.0196,400.0000,96.6875,97.4772,10015.01
341.400,69.0196,400.0000,96.6875,97.4790,10037.54
341.500,69.0196,400.0000,96.6875,97.4806,10058.57
341.600,69.0196,400.0000,96.7500,97.4819,10078.19
341.700,69.0196,400.0000,96.6875,97.4830,10096.51
341.800,69.0196,400.0000,96.7500,97.4838,10113.60
341.900,69.0196,400.0000,96.8750,97.4845,10129.56
342.000,69.0196,400.0000,96.7500,97.4851,10144.45
342.100,70.5882,400.0000,96.8750,97.4852,10174.04
342.200,70.5882,400.0000,96.8750,97.4851,10201.65
342.300,70.5882,400.0000,96.8125,97.4846,10227.42
342.400,70.5882,400.0000,96.9375,97.4839,10251.48
342.500,70.5882,400.0000,96.8750,97.4829,10273.93
342.600,70.5882,400.0000,96.8750,97.4816,10294.88
342.700,70.5882,400.0000,96.9375,97.4801,10314.44
342.800,70.5882,400.0000,96.9375,97.4785,10332.69
342.900,70.5882,400.0000,97.0000,97.4766,10349.73
343.000,70.5882,400.0000,97.0000,97.4745,10365.63
343.100,71.7647,400.0000,96.8750,97.4721,10392.23
343.200,71.7647,400.0000,97.0000,97.4695,10417.07
343.300,71.7647,400.0000,97.0000,97.4665,10440.24
343.400,71.7647,400.0000,96.9375,97.4634,10461.87
343.500,71.7647,400.0000,97.0625,97.4600,10482.06
343.600,71.7647,400.0000,97.0625,97.4564,10500.90
343.700,71.7647,400.0000,97.1250,97.4525,10518.49
343.800,71.7647,400.0000,97.0625,97.4486,10534.91
343.900,71.7647,400.0000,97.1875,97.4444,10550.23
344.000,71.7647,400.0000,97.1250,97.4401,10564.52
344.100,72.9412,400.0000,97.1250,97.4355,10589.63
344.200,72.9412,400.0000,97.1875,97.4306,10613.07
344.300,72.9412,400.0000,97.1250,97.4255,10634.94
344.400,72.9412,400.0000,97.2500,97.4201,10655.36
344.500,72.9412,400.0000,97.1250,97.4146,10674.41
344.600,72.9412,400.0000,97.1875,97.4088,10692.20
344.700,72.9412,400.0000,97.1875,97.4029,10708.80
344.800,72.9412,400.0000,97.1875,97.3968,10724.29
344.900,72.9412,400.0000,97.1875,97.3905,10738.75
345.000,72.9412,400.0000,97.2500,97.3841,10752.24
345.100,74.5098,400.0000,97.2500,97.3774,10780.52
345.200,74.5098,400.0000,97.1875,97.3704,10806.92
345.300,74.5098,400.0000,97.2500,97.3631,10831.56
345.400,74.5098,400.0000,97.2500,97.3556,10854.55
345.500,74.5098,400.0000,97.3125,97.3479,10876.01
345.600,74.5098,400.0000,97.3125,97.3399,10896.04
345.700,74.5098,400.0000,97.1875,97.3317,10914.74
345.800,74.5098,400.0000,97.3125,97.3234,10932.19
345.900,74.5098,400.0000,97.3125,97.3148,10948.47
346.000,74.5098,400.0000,97.2500,97.3061,10963.67
346.100,75.2941,400.0000,97.2500,97.2972,10985.70
346.200,75.2941,400.0000,97.2500,97.2881,11006.26
346.300,75.2941,400.0000,97.3125,97.2787,11025.45
346.400,75.2941,400.0000,97.3125,97.2692,11043.36
346.500,75.2941,400.0000,97.3750,97.2595,11060.08
346.600,75.2941,400.0000,97.3125,97.2496,11075.68
346.700,75.2941,400.0000,97.3125,97.2396,11090.25
346.800,75.2941,400.0000,97.4375,97.2295,11103.84
346.900,75.2941,400.0000,97.3750,97.2192,11116.52
347.000,75.2941,400.0000,97.3750,97.2088,11128.36
347.100,76.8627,400.0000,97.3125,97.1981,11155.10
347.200,76.8627,400.0000,97.3125,97.1872,11180.05
347.300,76.8627,400.0000,97.3750,97.1760,11203.34
347.400,76.8627,400.0000,97.3750,97.1646,11225.08
347.500,76.8627,400.0000,97.4375,97.1530,11245.37
347.600,76.8627,400.0000,97.3750,97.1412,11264.31
347.700,76.8627,400.0000,97.3125,97.1292,11281.98
347.800,76.8627,400.0000,97.3125,97.1171,11298.48
347.900,76.8627,400.0000,97.3750,97.1048,11313.87
348.000,76.8627,400.0000,97.3750,97.0923,11328.24
348.100,77.6471,400.0000,97.3125,97.0797,11349.50
348.200,77.6471,400.0000,97.3125,97.0668,11369.33
348.300,77.6471,400.0000,97.4375,97.0538,11387.85
348.400,77.6471,400.0000,97.3750,97.0406,11405.13
348.500,77.6471,400.0000,97.3125,97.0272,11421.26
348.600,77.6471,400.0000,97.3125,97.0137,11436.31
348.700,77.6471,400.0000,97.3750,97.0000,11450.36
348.800,77.6471,400.0000,97.4375,96.9863,11463.47
348.900,77.6471,400.0000,97.3125,96.9724,11475.71
349.000,77.6471,400.0000,97.3125,96.9584,11487.14
349.100,78.8235,400.0000,97.3125,96.9442,11509.56
349.200,78.8235,400.0000,97.3125,96.9298,11530.49
349.300,78.8235,400.0000,97.3125,96.9152,11550.03
349.400,78.8235,400.0000,97.3750,96.9004,11568.26
349.500,78.8235,400.0000,97.3750,96.8855,11585.28
349.600,78.8235,400.0000,97.3125,96.8704,11601.16
349.700,78.8235,400.0000,97.3125,96.8552,11615.99
349.800,78.8235,400.0000,97.3750,96.8398,11629.82
349.900,78.8235,400.0000,97.3750,96.8243,11642.74
350.000,78.8235,400.0000,97.3750,96.8088,11654.79
350.100,80.0000,400.0000,97.3125,96.7930,11677.80
350.200,80.0000,400.0000,97.3125,96.7770,11699.28
350.300,80.0000,400.0000,97.3125,96.7607,11719.33
350.400,80.0000,400.0000,97.2500,96.7444,11738.04
350.500,80.0000,400.0000,97.2500,96.7278,11755.51
350.600,80.0000,400.0000,97.3750,96.7111,11771.81
350.700,80.0000,400.0000,97.2500,96.6943,11787.02
350.800,80.0000,400.0000,97.2500,96.6773,11801.22
350.900,80.0000,400.0000,97.3750,96.6603,11814.47
351.000,80.0000,400.0000,97.1875,96.6431,11826.84
351.100,80.7843,400.0000,97.1875,96.6257,11846.23
351.200,80.7843,400.0000,97.2500,96.6082,11864.32
351.300,80.7843,400.0000,97.3750,96.5905,11881.21
351.400,80.7843,400.0000,97.1875,96.5727,11896.97
351.500,80.7843,400.0000,97.2500,96.5547,11911.68
351.600,80.7843,400.0000,97.2500,96.5367,11925.41
351.700,80.7843,400.0000,97.3125,96.5185,11938.23
351.800,80.7843,400.0000,97.2500,96.5002,11950.19
351.900,80.7843,400.0000,97.2500,96.4819,11961.35
352.000,80.7843,400.0000,97.1875,96.4634,11971.77
352.100,81.9608,400.0000,97.1875,96.4448,11993.26
352.200,81.9608,400.0000,97.1875,96.4260,12013.32
352.300,81.9608,400.0000,97.1875,96.4070,12032.04
352.400,81.9608,400.0000,97.1875,96.3878,12049.51
352.500,81.9608,400.0000,97.0625,96.3685,12065.82
352.600,81.9608,400.0000,97.0625,96.3491,12081.04
352.700,81.9608,400.0000,97.1875,96.3295,12095.24
352.800,81.9608,400.0000,97.1875,96.3099,12108.50
352.900,81.9608,400.0000,97.1875,96.2901,12120.88
353.000,81.9608,400.0000,97.2500,96.2703,12132.43
353.100,83.1373,400.0000,97.1250,96.2502,12154.97
353.200,83.1373,400.0000,97.1250,96.2300,12176.01
353.300,83.1373,400.0000,97.0625,96.2096,12195.65
353.400,83.1373,400.0000,97.0625,96.1890,12213.98
353.500,83.1373,400.0000,97.0000,96.1682,12231.09
353.600,83.1373,400.0000,97.0625,96.1474,12247.05
353.700,83.1373,400.0000,97.0000,96.1264,12261.96
353.800,83.1373,400.0000,97.0625,96.1053,12275.86
353.900,83.1373,400.0000,97.0000,96.0840,12288.85
354.000,83.1373,400.0000,96.9375,96.0628,12300.96
354.100,83.5294,400.0000,97.0000,96.0413,12316.19
354.200,83.5294,400.0000,97.0000,96.0198,12330.41
354.300,83.5294,400.0000,97.0000,95.9982,12343.67
354.400,83.5294,400.0000,96.9375,95.9764,12356.06
354.500,83.5294,400.0000,96.9375,95.9546,12367.61
354.600,83.5294,400.0000,96.8750,95.9327,12378.40
354.700,83.5294,400.0000,96.8750,95.9108,12388.47
354.800,83.5294,400.0000,96.8750,95.8888,12397.86
354.900,83.5294,400.0000,96.9375,95.8667,12406.63
355.000,83.5294,400.0000,96.8750,95.8446,12414.82
355.100,84.7059,400.0000,96.8125,95.8223,12434.22
355.200,84.7059,400.0000,96.8750,95.7999,12452.33
355.300,84.7059,400.0000,96.7500,95.7773,12469.24
355.400,84.7059,400.0000,96.7500,95.7546,12485.01
355.500,84.7059,400.0000,96.6875,95.7318,12499.74
355.600,84.7059,400.0000,96.8125,95.7089,12513.48
355.700,84.7059,400.0000,96.8125,95.6859,12526.31
355.800,84.7059,400.0000,96.8125,95.6628,12538.28
355.900,84.7059,400.0000,96.6250,95.6396,12549.45
356.000,84.7059,400.0000,96.8125,95.6164,12559.88
356.100,85.4902,400.0000,96.6875,95.5930,12577.46
356.200,85.4902,400.0000,96.6250,95.5695,12593.86
356.300,85.4902,400.0000,96.6875,95.5458,12609.17
356.400,85.4902,400.0000,96.6875,95.5221,12623.46
356.500,85.4902,400.0000,96.6875,95.4982,12636.80
356.600,85.4902,400.0000,96.6875,95.4743,12649.25
356.700,85.4902,400.0000,96.6250,95.4503,12660.87
356.800,85.4902,400.0000,96.5000,95.4262,12671.71
356.900,85.4902,400.0000,96.6250,95.4020,12681.83
357.000,85.4902,400.0000,96.6250,95.3778,12691.28
357.100,86.2745,400.0000,96.4375,95.3535,12707.94
357.200,86.2745,400.0000,96.5625,95.3291,12723.49
357.300,86.2745,400.0000,96.5000,95.3045,12738.00
357.400,86.2745,400.0000,96.4375,95.2799,12751.55
357.500,86.2745,400.0000,96.4375,95.2551,12764.19
357.600,86.2745,400.0000,96.3750,95.2303,12775.99
357.700,86.2745,400.0000,96.4375,95.2054,12787.00
357.800,86.2745,400.0000,96.4375,95.1804,12797.28
357.900,86.2745,400.0000,96.5000,95.1554,12806.87
358.000,86.2745,400.0000,96.3750,95.1304,12815.83
358.100,87.0588,400.0000,96.3750,95.1052,12832.03
358.200,87.0588,400.0000,96.4375,95.0799,12847.15
358.300,87.0588,400.0000,96.3125,95.0545,12861.26
358.400,87.0588,400.0000,96.3125,95.0290,12874.43
358.500,87.0588,400.0000,96.3750,95.0035,12886.72
358.600,87.0588,400.0000,96.2500,94.9778,12898.19
358.700,87.0588,400.0000,96.2500,94.9521,12908.90
358.800,87.0588,400.0000,96.1875,94.9264,12918.90
358.900,87.0588,400.0000,96.2500,94.9006,12928.23
359.000,87.0588,400.0000,96.2500,94.8747,12936.93
359.100,87.8431,400.0000,96.1250,94.8488,12952.90
359.200,87.8431,400.0000,96.1250,94.8227,12967.81
359.300,87.8431,400.0000,96.1250,94.7965,12981.72
359.400,87.8431,400.0000,96.1250,94.7702,12994.70
359.500,87.8431,400.0000,96.0625,94.7439,13006.82
359.600,87.8431,400.0000,96.0625,94.7175,13018.13
359.700,87.8431,400.0000,96.1250,94.6910,13028.69
359.800,87.8431,400.0000,96.0000,94.6645,13038.54
359.900,87.8431,400.0000,96.0000,94.6379,13047.73
360.000,87.8431,400.0000,95.9375,94.6113,13056.32
360.100,88.6275,400.0000,96.0000,94.5846,13072.17
360.200,88.6275,400.0000,95.9375,94.5578,13086.97
360.300,88.6275,400.0000,95.8750,94.5309,13100.78
360.400,88.6275,400.0000,95.9375,94.5039,13113.67
360.500,88.6275,400.0000,95.9375,94.4768,13125.70
360.600,88.6275,400.0000,95.8750,94.4496,13136.92
360.700,88.6275,400.0000,95.8125,94.4224,13147.40
360.800,88.6275,400.0000,95.8125,94.3952,13157.18
360.900,88.6275,400.0000,95.7500,94.3679,13166.31
361.000,88.6275,400.0000,95.8125,94.3406,13174.83
361.100,89.4118,400.0000,95.8125,94.3131,13190.63
361.200,89.4118,400.0000,95.7500,94.2856,13205.37
361.300,89.4118,400.0000,95.7500,94.2579,13219.13
361.400,89.4118,400.0000,95.6875,94.2302,13231.97
361.500,89.4118,400.0000,95.6250,94.2024,13243.96
361.600,89.4118,400.0000,95.7500,94.1746,13255.15
361.700,89.4118,400.0000,95.6250,94.1466,13265.59
361.800,89.4118,400.0000,95.5625,94.1187,13275.33
361.900,89.4118,400.0000,95.5000,94.0907,13284.43
362.000,89.4118,400.0000,95.6250,94.0627,13292.92
362.100,90.1961,400.0000,95.3750,94.0345,13308.68
362.200,90.1961,400.0000,95.5000,94.0063,13323.40
362.300,90.1961,400.0000,95.5000,93.9779,13337.13
362.400,90.1961,400.0000,95.4375,93.9495,13349.95
362.500,90.1961,400.0000,95.4375,93.9210,13361.92
362.600,90.1961,400.0000,95.3750,93.8925,13373.08
362.700,90.1961,400.0000,95.3750,93.8639,13383.50
362.800,90.1961,400.0000,95.4375,93.8352,13393.23
362.900,90.1961,400.0000,95.3125,93.8065,13402.31
363.000,90.1961,400.0000,95.3750,93.7778,13410.78
363.100,90.5882,400.0000,95.2500,93.7490,13422.61
363.200,90.5882,400.0000,95.2500,93.7202,13433.65
363.300,90.5882,400.0000,95.1875,93.6913,13443.96
363.400,90.5882,400.0000,95.1250,93.6623,13453.58
363.500,90.5882,400.0000,95.1875,93.6334,13462.56
363.600,90.5882,400.0000,95.1250,93.6044,13470.93
363.700,90.5882,400.0000,95.0625,93.5753,13478.75
363.800,90.5882,400.0000,95.1250,93.5463,13486.05
363.900,90.5882,400.0000,95.0625,93.5173,13492.87
364.000,90.5882,400.0000,95.1250,93.4882,13499.22
364.100,91.3725,400.0000,95.0625,93.4590,13513.00
364.200,91.3725,400.0000,95.0625,93.4298,13525.86
364.300,91.3725,400.0000,94.8750,93.4005,13537.86
364.400,91.3725,400.0000,94.9375,93.3712,13549.06
364.500,91.3725,400.0000,94.9375,93.3418,13559.52
364.600,91.3725,400.0000,94.9375,93.3123,13569.27
364.700,91.3725,400.0000,94.8750,93.2828,13578.38
364.800,91.3725,400.0000,94.7500,93.2533,13586.88
364.900,91.3725,400.0000,94.9375,93.2238,13594.82
365.000,91.3725,400.0000,94.8125,93.1942,13602.22
365.100,91.7647,400.0000,94.8125,93.1646,13613.05
365.200,91.7647,400.0000,94.7500,93.1350,13623.16
365.300,91.7647,400.0000,94.7500,93.1053,13632.60
365.400,91.7647,400.0000,94.7500,93.0755,13641.41
365.500,91.7647,400.0000,94.6250,93.0458,13649.63
365.600,91.7647,400.0000,94.6875,93.0160,13657.30
365.700,91.7647,400.0000,94.5625,92.9862,13664.46
365.800,91.7647,400.0000,94.6875,92.9565,13671.14
365.900,91.7647,400.0000,94.5625,92.9267,13677.38
366.000,91.7647,400.0000,94.5000,92.8969,13683.20
366.100,92.5490,400.0000,94.5000,92.8670,13696.48
366.200,92.5490,400.0000,94.5000,92.8370,13708.87
366.300,92.5490,400.0000,94.4375,92.8070,13720.43
366.400,92.5490,400.0000,94.4375,92.7770,13731.23
366.500,92.5490,400.0000,94.3750,92.7469,13741.30
366.600,92.5490,400.0000,94.3750,92.7167,13750.71
366.700,92.5490,400.0000,94.3750,92.6866,13759.48
366.800,92.5490,400.0000,94.3750,92.6564,13767.68
366.900,92.5490,400.0000,94.1875,92.6261,13775.32
367.000,92.5490,400.0000,94.3125,92.5959,13782.46
367.100,92.9412,400.0000,94.2500,92.5656,13793.04
367.200,92.9412,400.0000,94.1875,92.5353,13802.91
367.300,92.9412,400.0000,94.1875,92.5050,13812.13
367.400,92.9412,400.0000,94.1250,92.4746,13820.73
367.500,92.9412,400.0000,94.0625,92.4442,13828.76
367.600,92.9412,400.0000,94.0000,92.4138,13836.26
367.700,92.9412,400.0000,94.0625,92.3833,13843.25
367.800,92.9412,400.0000,94.0625,92.3529,13849.78
367.900,92.9412,400.0000,94.0000,92.3225,13855.87
368.000,92.9412,400.0000,94.0625,92.2920,13861.56
368.100,93.7255,400.0000,94.0000,92.2615,13874.71
368.200,93.7255,400.0000,93.9375,92.2310,13886.99
368.300,93.7255,400.0000,93.9375,92.2003,13898.44
368.400,93.7255,400.0000,93.8750,92.1696,13909.13
368.500,93.7255,400.0000,93.8125,92.1389,13919.11
368.600,93.7255,400.0000,93.7500,92.1082,13928.43
368.700,93.7255,400.0000,93.8125,92.0774,13937.12
368.800,93.7255,400.0000,93.8125,92.0466,13945.23
368.900,93.7255,400.0000,93.6875,92.0157,13952.81
369.000,93.7255,400.0000,93.6875,91.9849,13959.87
369.100,94.1176,400.0000,93.6875,91.9540,13970.39
369.200,94.1176,400.0000,93.5625,91.9231,13980.21
369.300,94.1176,400.0000,93.5625,91.8921,13989.37
369.400,94.1176,400.0000,93.5625,91.8612,13997.92
369.500,94.1176,400.0000,93.5625,91.8302,14005.90
369.600,94.1176,400.0000,93.5625,91.7991,14013.35
369.700,94.1176,400.0000,93.5625,91.7681,14020.31
369.800,94.1176,400.0000,93.4375,91.7371,14026.80
369.900,94.1176,400.0000,93.4375,91.7061,14032.85
370.000,94.1176,400.0000,93.4375,91.6751,14038.51
370.100,94.5098,400.0000,93.3750,91.6440,14047.70
370.200,94.5098,400.0000,93.3750,91.6129,14056.29
370.300,94.5098,400.0000,93.3750,91.5818,14064.30
370.400,94.5098,400.0000,93.3125,91.5507,14071.78
370.500,94.5098,400.0000,93.3125,91.5196,14078.76
370.600,94.5098,400.0000,93.2500,91.4885,14085.27
370.700,94.5098,400.0000,93.1875,91.4574,14091.35
370.800,94.5098,400.0000,93.2500,91.4263,14097.03
370.900,94.5098,400.0000,93.1250,91.3952,14102.32
371.000,94.5098,400.0000,93.1250,91.3641,14107.27
371.100,95.2941,400.0000,93.0000,91.3329,14119.72
371.200,95.2941,400.0000,93.1250,91.3017,14131.35
371.300,95.2941,400.0000,93.1250,91.2705,14142.20
371.400,95.2941,400.0000,93.0000,91.2392,14152.33
371.500,95.2941,400.0000,93.0625,91.2078,14161.78
371.600,95.2941,400.0000,93.0000,91.1764,14170.60
371.700,95.2941,400.0000,92.8750,91.1451,14178.84
371.800,95.2941,400.0000,92.9375,91.1137,14186.52
371.900,95.2941,400.0000,92.8125,91.0822,14193.70
372.000,95.2941,400.0000,92.8750,91.0508,14200.39
372.100,95.6863,400.0000,92.8750,91.0194,14210.56
372.200,95.6863,400.0000,92.7500,90.9879,14220.05
372.300,95.6863,400.0000,92.8125,90.9564,14228.91
372.400,95.6863,400.0000,92.6875,90.9248,14237.18
372.500,95.6863,400.0000,92.6250,90.8933,14244.90
372.600,95.6863,400.0000,92.6875,90.8617,14252.10
372.700,95.6863,400.0000,92.6875,90.8301,14258.82
372.800,95.6863,400.0000,92.6250,90.7985,14265.10
372.900,95.6863,400.0000,92.5625,90.7670,14270.95
373.000,95.6863,400.0000,92.4375,90.7354,14276.42
373.100,96.0784,400.0000,92.5625,90.7038,14285.44
373.200,96.0784,400.0000,92.6250,90.6722,14293.86
373.300,96.0784,400.0000,92.5000,90.6406,14301.72
373.400,96.0784,400.0000,92.3750,90.6090,14309.06
373.500,96.0784,400.0000,92.3750,90.5774,14315.91
373.600,96.0784,400.0000,92.3750,90.5457,14322.30
373.700,96.0784,400.0000,92.3125,90.5141,14328.26
373.800,96.0784,400.0000,92.1875,90.4825,14333.83
373.900,96.0784,400.0000,92.3125,90.4508,14339.02
374.000,96.0784,400.0000,92.3125,90.4193,14343.87
374.100,96.8627,400.0000,92.1875,90.3876,14356.24
374.200,96.8627,400.0000,92.1875,90.3559,14367.79
374.300,96.8627,400.0000,92.1875,90.3241,14378.56
374.400,96.8627,400.0000,92.1250,90.2923,14388.62
374.500,96.8627,400.0000,92.1250,90.2605,14398.01
374.600,96.8627,400.0000,92.0625,90.2286,14406.77
374.700,96.8627,400.0000,92.0000,90.1967,14414.94
374.800,96.8627,400.0000,91.9375,90.1648,14422.57
374.900,96.8627,400.0000,91.9375,90.1329,14429.70
375.000,96.8627,400.0000,91.8125,90.1010,14436.34
375.100,96.8627,400.0000,91.9375,90.0691,14442.55
375.200,96.8627,400.0000,91.8125,90.0372,14448.34
375.300,96.8627,400.0000,91.8750,90.0054,14453.74
375.400,96.8627,400.0000,91.8125,89.9735,14458.79
375.500,96.8627,400.0000,91.8750,89.9416,14463.50
375.600,96.8627,400.0000,91.7500,89.9098,14467.89
375.700,96.8627,400.0000,91.6875,89.8780,14471.99
375.800,96.8627,400.0000,91.8125,89.8462,14475.82
375.900,96.8627,400.0000,91.6875,89.8145,14479.39
376.000,96.8627,400.0000,91.6875,89.7828,14482.73
376.100,97.6471,400.0000,91.5625,89.7510,14493.68
376.200,97.6471,400.0000,91.5000,89.7192,14503.91
376.300,97.6471,400.0000,91.5000,89.6874,14513.45
376.400,97.6471,400.0000,91.5000,89.6556,14522.36
376.500,97.6471,400.0000,91.4375,89.6237,14530.67
376.600,97.6471,400.0000,91.4375,89.5918,14538.43
376.700,97.6471,400.0000,91.3750,89.5599,14545.67
376.800,97.6471,400.0000,91.5000,89.5280,14552.43
376.900,97.6471,400.0000,91.2500,89.4961,14558.74
377.000,97.6471,400.0000,91.3125,89.4642,14564.63
377.100,98.0392,400.0000,91.3125,89.4322,14574.05
377.200,98.0392,400.0000,91.2500,89.4003,14582.83
377.300,98.0392,400.0000,91.1875,89.3683,14591.04
377.400,98.0392,400.0000,91.1875,89.3363,14598.69
377.500,98.0392,400.0000,91.1250,89.3043,14605.84
377.600,98.0392,400.0000,91.2500,89.2723,14612.51
377.700,98.0392,400.0000,91.1875,89.2403,14618.73
377.800,98.0392,400.0000,91.0625,89.2084,14624.54
377.900,98.0392,400.0000,91.0000,89.1764,14629.97
378.000,98.0392,400.0000,91.0625,89.1444,14635.03
378.100,98.4314,400.0000,90.9375,89.1125,14643.67
378.200,98.4314,400.0000,91.0000,89.0805,14651.74
378.300,98.4314,400.0000,90.9375,89.0484,14659.27
378.400,98.4314,400.0000,90.7500,89.0164,14666.30
378.500,98.4314,400.0000,90.8750,88.9844,14672.86
378.600,98.4314,400.0000,90.8750,88.9524,14678.98
378.700,98.4314,400.0000,90.8125,88.9204,14684.70
378.800,98.4314,400.0000,90.6875,88.8884,14690.03
378.900,98.4314,400.0000,90.7500,88.8564,14695.01
379.000,98.4314,400.0000,90.6875,88.8245,14699.66
379.100,98.8235,400.0000,90.6250,88.7925,14707.92
379.200,98.8235,400.0000,90.5625,88.7605,14715.62
379.300,98.8235,400.0000,90.6250,88.7285,14722.82
379.400,98.8235,400.0000,90.6250,88.6965,14729.53
379.500,98.8235,400.0000,90.4375,88.6645,14735.80
379.600,98.8235,400.0000,90.5000,88.6325,14741.65
379.700,98.8235,400.0000,90.5625,88.6006,14747.11
379.800,98.8235,400.0000,90.4375,88.5686,14752.20
379.900,98.8235,400.0000,90.3750,88.5366,14756.96
380.000,98.8235,400.0000,90.3750,88.5047,14761.39
380.100,99.2157,400.0000,90.2500,88.4728,14769.46
380.200,99.2157,400.0000,90.3125,88.4408,14776.98
380.300,99.2157,400.0000,90.3125,88.4089,14784.01
380.400,99.2157,400.0000,90.3125,88.3769,14790.57
380.500,99.2157,400.0000,90.1875,88.3450,14796.68
380.600,99.2157,400.0000,90.1875,88.3130,14802.40
380.700,99.2157,400.0000,90.1875,88.2811,14807.73
380.800,99.2157,400.0000,90.1250,88.2492,14812.70
380.900,99.2157,400.0000,90.0625,88.2173,14817.34
381.000,99.2157,400.0000,90.0000,88.1854,14821.68
381.100,99.6078,400.0000,90.0000,88.1535,14829.65
381.200,99.6078,400.0000,90.0000,88.1217,14837.08
381.300,99.6078,400.0000,90.0625,88.0897,14844.02
381.400,99.6078,400.0000,89.8750,88.0578,14850.50
381.500,99.6078,400.0000,89.9375,88.0260,14856.54
381.600,99.6078,400.0000,89.8125,87.9941,14862.18
381.700,99.6078,400.0000,89.8750,87.9622,14867.45
381.800,99.6078,400.0000,89.8125,87.9303,14872.37
381.900,99.6078,400.0000,89.8125,87.8985,14876.95
382.000,99.6078,400.0000,89.7500,87.8667,14881.23
382.100,100.0000,400.0000,89.6875,87.8349,14889.15
382.200,100.0000,400.0000,89.7500,87.8030,14896.54
382.300,100.0000,400.0000,89.6250,87.7712,14903.44
382.400,100.0000,400.0000,89.5625,87.7393,14909.88
382.500,100.0000,400.0000,89.6250,87.7075,14915.89
382.600,100.0000,400.0000,89.5000,87.6757,14921.49
382.700,100.0000,400.0000,89.5000,87.6439,14926.73
382.800,100.0000,400.0000,89.5000,87.6121,14931.61
382.900,100.0000,400.0000,89.4375,87.5803,14936.17
383.000,100.0000,400.0000,89.4375,87.5485,14940.43
383.100,100.0000,400.0000,89.4375,87.5168,14944.40
383.200,100.0000,400.0000,89.4375,87.4851,14948.10
